"Account Name","Environment","Cloud Provider","Cloud Provider Identifier","Service","Rule ID","Rule Title","Check Status","Risk Level","Message","Region","Categories","Resource","Provider Resource ID","Tags","Failure Discovery Date","Failure Resolved Date","Last Updated Date","Rule Release Date","Rule Update Date","Resolution Page"
"INF-QA","Quality Assurance","aws","259651055673","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-0b176027bf9afeded has 1 rules without description","ca-central-1","security, operational-excellence","sg-0b176027bf9afeded","","aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:259651055673:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7/8edafff0-6820-11e9-a952-504de65332d1, aws:cloudformation:logical-id=AllowLambdaSecurityGroup","2020-05-01T20:31:59.355Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"INF-QA","Quality Assurance","aws","259651055673","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-0be42cb7a572713be has 5 rules without description","ca-central-1","security, operational-excellence","sg-0be42cb7a572713be","","aws:cloudformation:logical-id=OnPremSecurityGroup, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:259651055673:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7/8edafff0-6820-11e9-a952-504de65332d1","2020-05-01T20:31:59.355Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"INF-QA","Quality Assurance","aws","259651055673","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-0bf7719541eff890e has 7 rules without description","ca-central-1","security, operational-excellence","sg-0bf7719541eff890e","","aws:cloudformation:logical-id=DfirFredSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:259651055673:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7/8edafff0-6820-11e9-a952-504de65332d1, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7","2020-05-19T17:05:44.835Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"INF-QA","Quality Assurance","aws","259651055673","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-0c85ff4bfbf64606f has 3 rules without description","ca-central-1","security, operational-excellence","sg-0c85ff4bfbf64606f","","aws:cloudformation:logical-id=IcmpSecurityGroup, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:259651055673:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7/8edafff0-6820-11e9-a952-504de65332d1","2020-05-01T20:31:59.355Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"INF-QA","Quality Assurance","aws","259651055673","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-0d9551036a9e5fff5 has 1 rules without description","ca-central-1","security, operational-excellence","sg-0d9551036a9e5fff5","","aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:259651055673:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7/8edafff0-6820-11e9-a952-504de65332d1, aws:cloudformation:logical-id=AllowDatabaseSecurityGroup, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7, AWS_Solutions=LandingZoneStackSet","2020-05-01T20:31:59.355Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"INF-QA","Quality Assurance","aws","259651055673","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-0da90f7bc545fca6e has 1 rules without description","ca-central-1","security, operational-excellence","sg-0da90f7bc545fca6e","","fms-policy-name=ISCU-Isolation_Security_Group, FMManaged=92f96f17-60a3-4397-bd49-97a0145090e8","2020-05-13T18:39:11.944Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"INF-QA","Quality Assurance","aws","259651055673","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-0e6d89ca75127f2ee has 2 rules without description","ca-central-1","security, operational-excellence","sg-0e6d89ca75127f2ee","","AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:259651055673:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7/8edafff0-6820-11e9-a952-504de65332d1, aws:cloudformation:logical-id=EKSControlPlaneSecurityGroup, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7","2020-05-01T20:31:59.355Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"INF-QA","Quality Assurance","aws","259651055673","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-0ed702ab701a6c729 has 1 rules without description","ca-central-1","security, operational-excellence","sg-0ed702ab701a6c729","","aws:cloudformation:logical-id=NoIngressSG, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:259651055673:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7/8edafff0-6820-11e9-a952-504de65332d1","2020-05-01T20:31:59.355Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"INF-QA","Quality Assurance","aws","259651055673","EC2","EC2-059","Descriptions for Security Group Rules","FAILURE","Low","Security group sg-0fb710e862137bd09 has 3 rules without description","ca-central-1","security, operational-excellence","sg-0fb710e862137bd09","","aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:259651055673:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-dbd503c3-c20b-4126-b4d9-4df3b199bff7/8edafff0-6820-11e9-a952-504de65332d1, aws:cloudformation:logical-id=WebSecurityGroup","2020-05-01T20:31:59.355Z","","","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-rules-description.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-akamai contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0598f5a6af8ae66b3","","aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb/b04926a0-9ba3-11ea-9305-0a82d323c9a6, aws:cloudformation:logical-id=AllowAkamaiSecurityGroup, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb, AWS_Solutions=LandingZoneStackSet","2020-05-25T16:23:48.739Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-controlm-from-onprem contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-05078fcafa6ada556","","","2020-08-21T17:58:05.463Z","","2020-08-21T17:57:52.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-database-sg contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-05601df5a418391df","","aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:logical-id=AllowDatabaseSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb/b04926a0-9ba3-11ea-9305-0a82d323c9a6","2020-05-25T16:23:48.739Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-dfir-fred-sg contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0e7626e433187b783","","aws:cloudformation:logical-id=DfirFredSecurityGroup, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb/b04926a0-9ba3-11ea-9305-0a82d323c9a6, AWS_Solutions=LandingZoneStackSet","2020-05-25T16:23:48.739Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-from-onprem-to-aws contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0431f157b75bdeb82","","aws:cloudformation:logical-id=OnPremSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb/b04926a0-9ba3-11ea-9305-0a82d323c9a6, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb","2020-05-25T16:23:48.739Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-glue-sg contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0629657cc156b202c","","","2020-08-21T21:18:21.719Z","","2020-08-21T21:18:10.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-icmp contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-09346078ab4342ea9","","aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb/b04926a0-9ba3-11ea-9305-0a82d323c9a6, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb, aws:cloudformation:logical-id=IcmpSecurityGroup","2020-05-25T16:23:48.739Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-lambda-sg contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-03042d70e2e5492b6","","aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb/b04926a0-9ba3-11ea-9305-0a82d323c9a6, aws:cloudformation:logical-id=AllowLambdaSecurityGroup, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb","2020-05-25T16:23:48.739Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-managed-elastic-search-sg contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-01b7ed555e64390eb","","aws:cloudformation:logical-id=AllowManagedElasticSearchSecurityGroup, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb/b04926a0-9ba3-11ea-9305-0a82d323c9a6","2020-05-25T16:23:48.739Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group allow-web contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0b6010c151da3237b","","aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:logical-id=WebSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb/b04926a0-9ba3-11ea-9305-0a82d323c9a6","2020-05-25T16:23:48.739Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group aws-endpoint-communications-443 contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-022133f5b3a770dc2","","aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb/b04926a0-9ba3-11ea-9305-0a82d323c9a6, Name=aws-endpoint-communications, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:logical-id=SsmSecurityGroup","2020-05-25T16:23:48.739Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group default contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-03fd7bd28a94c8080","","","2020-05-25T16:23:48.739Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group ElasticMapReduce-Master-Private contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0a9253575521398ce","","","2020-07-23T15:29:54.587Z","","2020-07-23T15:29:39.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-001","Security Group Port Range","FAILURE","Medium","Security group ElasticMapReduce-Master-Private opens range of ports","ca-central-1","security","sg-0a9253575521398ce","","","2020-07-23T15:29:54.587Z","","2020-07-23T15:29:39.000Z","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-port-range.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group ElasticMapReduce-Slave-Private contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-05b15a09748c3ff40","","","2020-07-23T15:29:56.716Z","","2020-07-23T15:29:39.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-001","Security Group Port Range","FAILURE","Medium","Security group ElasticMapReduce-Slave-Private opens range of ports","ca-central-1","security","sg-05b15a09748c3ff40","","","2020-07-23T15:29:56.716Z","","2020-07-23T15:29:39.000Z","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-port-range.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group emr-endpoint-sg contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-02808bbb03f2aea2d","","Name=emr-endpoint-sg","2020-09-02T16:03:15.136Z","","2020-09-02T16:03:03.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group emrkdctest36-EMRMasterSecurityGroup-LZZ2LMK3YN5V contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0d55b6998e87923f3","","aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/emrkdctest36/461c3340-0a65-11eb-aee2-06fd17f9d146, aws:cloudformation:logical-id=EMRMasterSecurityGroup, aws:cloudformation:stack-name=emrkdctest36","2020-10-09T19:26:23.661Z","","2020-10-09T19:26:09.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-001","Security Group Port Range","FAILURE","Medium","Security group emrkdctest36-EMRMasterSecurityGroup-LZZ2LMK3YN5V opens range of ports","ca-central-1","security","sg-0d55b6998e87923f3","","aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/emrkdctest36/461c3340-0a65-11eb-aee2-06fd17f9d146, aws:cloudformation:logical-id=EMRMasterSecurityGroup, aws:cloudformation:stack-name=emrkdctest36","2020-10-09T19:26:28.945Z","","2020-10-09T19:26:09.000Z","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-port-range.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group emrkdctest36-EMRSlaveSecurityGroup-4M052VVU415J contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-0d68afd753da70927","","aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/emrkdctest36/461c3340-0a65-11eb-aee2-06fd17f9d146, aws:cloudformation:stack-name=emrkdctest36, aws:cloudformation:logical-id=EMRSlaveSecurityGroup","2020-10-09T19:26:20.002Z","","2020-10-09T19:26:09.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-001","Security Group Port Range","FAILURE","Medium","Security group emrkdctest36-EMRSlaveSecurityGroup-4M052VVU415J opens range of ports","ca-central-1","security","sg-0d68afd753da70927","","aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/emrkdctest36/461c3340-0a65-11eb-aee2-06fd17f9d146, aws:cloudformation:stack-name=emrkdctest36, aws:cloudformation:logical-id=EMRSlaveSecurityGroup","2020-10-09T19:26:26.759Z","","2020-10-09T19:26:09.000Z","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-port-range.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group Encrypted eks cluster communication contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-03dfdcaaa186164d3","","aws:cloudformation:logical-id=EKSControlPlaneSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb/b04926a0-9ba3-11ea-9305-0a82d323c9a6, AWS_Solutions=LandingZoneStackSet, aws:cloudformation:stack-name=StackSet-AWS-Landing-Zone-Baseline-RogersVPC-1c963e2f-8eaa-40e9-ac08-4a8baf5b07fb","2020-05-25T16:23:48.739Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group FMManagedSecurityGroup8558c290-1b5a-43c8-bf0d-185398684f81-sg-0efd907e52cfff958-vpc-05b192b059cf0c95a contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-086e3d276c1e132c6","","FMManaged=8558c290-1b5a-43c8-bf0d-185398684f81, fms-policy-name=allow-from-akamai-sg","2020-06-04T19:37:13.388Z","","","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group mt-dev-allow-kafka-hadoop contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-009ff112b3d23ed4c","","","2020-06-30T20:15:09.041Z","","2020-06-30T20:14:57.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-001","Security Group Port Range","FAILURE","Medium","Security group mt-dev-allow-kafka-hadoop opens range of ports","ca-central-1","security","sg-009ff112b3d23ed4c","","","2020-06-30T20:15:09.041Z","","2020-06-30T20:14:57.000Z","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-port-range.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group SageMakerSecurityGroup contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-08b49eb22ddaa7f5f","","aws:cloudformation:stack-name=Endpoints-test, aws:cloudformation:logical-id=SageMakerSecurityGroup, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/Endpoints-test/970597c0-f9e3-11ea-9e2d-0a5400ae5afa","2020-09-18T19:17:48.923Z","","2020-09-18T19:17:31.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-033","Unrestricted Security Group Egress","FAILURE","Medium","Security group SC-103902742567-pp-l7mn3w7sozy5w-EMRMasterSecurityGroup-1W2UV28BA9IEG contains 0.0.0.0/0 or ::/0","ca-central-1","security","sg-093984e6bdf5b1a5d","","aws:servicecatalog:productArn=arn:aws:catalog:ca-central-1:520499752651:product/prod-2hmyf4rr6xmwu, aws:servicecatalog:portfolioArn=arn:aws:catalog:ca-central-1:103902742567:portfolio/port-t2r2mk2gy57b4, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/SC-103902742567-pp-l7mn3w7sozy5w/352edb20-0a40-11eb-95c4-0eab779fa6d6, aws:cloudformation:logical-id=EMRMasterSecurityGroup, aws:cloudformation:stack-name=SC-103902742567-pp-l7mn3w7sozy5w, aws:servicecatalog:provisionedProductArn=arn:aws:servicecatalog:ca-central-1:103902742567:stack/emrnewdeploy/pp-l7mn3w7sozy5w, aws:servicecatalog:provisioningArtifactIdentifier=pa-7q3wvtbdepyhm, aws:servicecatalog:provisioningPrincipalArn=arn:aws:sts=103902742567:assumed-role/Administrator/Rashid.Harun@rci.rogers.ca","2020-10-09T15:01:03.444Z","","2020-10-09T15:00:50.000Z","2017-01-01","2018-11-19","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-egress-any.html#x43wd89Jv"
"EDA-DEV","Development","aws","103902742567","EC2","EC2-001","Security Group Port Range","FAILURE","Medium","Security group SC-103902742567-pp-l7mn3w7sozy5w-EMRMasterSecurityGroup-1W2UV28BA9IEG opens range of ports","ca-central-1","security","sg-093984e6bdf5b1a5d","","aws:servicecatalog:productArn=arn:aws:catalog:ca-central-1:520499752651:product/prod-2hmyf4rr6xmwu, aws:servicecatalog:portfolioArn=arn:aws:catalog:ca-central-1:103902742567:portfolio/port-t2r2mk2gy57b4, aws:cloudformation:stack-id=arn:aws:cloudformation:ca-central-1:103902742567:stack/SC-103902742567-pp-l7mn3w7sozy5w/352edb20-0a40-11eb-95c4-0eab779fa6d6, aws:cloudformation:logical-id=EMRMasterSecurityGroup, aws:cloudformation:stack-name=SC-103902742567-pp-l7mn3w7sozy5w, aws:servicecatalog:provisionedProductArn=arn:aws:servicecatalog:ca-central-1:103902742567:stack/emrnewdeploy/pp-l7mn3w7sozy5w, aws:servicecatalog:provisioningArtifactIdentifier=pa-7q3wvtbdepyhm, aws:servicecatalog:provisioningPrincipalArn=arn:aws:sts=103902742567:assumed-role/Administrator/Rashid.Harun@rci.rogers.ca","2020-10-09T15:01:15.516Z","","2020-10-09T15:00:50.000Z","2017-01-01","","https://www.cloudconformity.com/knowledge-base/aws/EC2/security-group-port-range.html#x43wd89Jv"
